3.208113,2.972033
3.499327,2.995106
3.615839,3.010312
2.755050,3.047268
2.789122,3.059576
3.090197,3.069538
3.212234,3.099781
3.054348,3.118625
3.037834,3.136130
3.417264,3.153011
2.631722,3.172254
3.180822,3.182348
3.099200,3.206049
2.769550,3.230450
3.084481,3.240360
3.901516,3.259710
2.889733,3.276560
3.455177,3.296407
2.863049,3.309685
3.398470,3.327602
3.893400,3.339974
2.881189,3.355792
3.499490,3.381360
3.085274,3.392144
3.270202,3.406513
3.354686,3.425881
3.980122,3.431684
3.689793,3.439720
3.765425,3.464535
3.963653,3.488142
3.160197,3.523141
3.538142,3.549026
3.614808,3.551204
4.227555,3.568163
3.049838,3.588556
3.604088,3.605363
3.674380,3.618943
4.316617,3.624212
3.633607,3.636178
3.118092,3.666475
4.010166,3.687008
3.389407,3.709872
3.335030,3.726018
3.700918,3.751175
4.395752,3.772107
3.628299,3.784984
3.828567,3.814354
4.475272,3.832042
3.733830,3.857664
4.101279,3.889195
3.830469,3.907891
3.440846,3.913733
3.469521,3.931663
4.090666,3.937499
3.350694,3.954469
3.646368,3.963615
4.651225,3.969830
4.037613,3.986058
4.377284,4.007556
4.603496,4.035698
3.706435,4.047206
3.641320,4.074563
4.015603,4.091383
4.276468,4.105693
4.730215,4.110299
4.023105,4.129671
3.574145,4.150809
4.152853,4.168773
3.771005,4.186325
4.113957,4.184398
4.158685,4.201967
3.868179,4.213572
4.453414,4.236263
4.875869,4.249406
4.226450,4.263733
4.690698,4.279415
4.342427,4.294257
4.815344,4.320773
4.503058,4.339231
4.318670,4.363469
4.687607,4.368087
4.418930,4.396198
4.892717,4.410255
4.976794,4.423080
4.393118,4.436926
4.310502,4.448219
4.144805,4.464990
3.863720,4.488863
4.050938,4.518877
4.038769,4.532710
4.328419,4.560186
4.017178,4.578660
5.004361,4.589312
5.055233,4.598318
4.075693,4.612724
5.269685,4.619332
5.157594,4.647961
4.691491,4.672881
4.087832,4.687477
5.319668,4.698281
4.639890,4.696624
4.795606,4.705329
4.843413,4.729794
4.092681,4.741312
4.279678,4.753169
4.416429,4.777374
5.262757,4.796688
5.236647,4.819331
4.636508,4.835973
4.215826,4.848639
5.049114,4.869028
5.245516,4.874228
4.627059,4.891325
5.397645,4.902695
4.718970,4.915967
5.596067,4.932394
4.812598,4.942529
5.373024,4.963946
4.703016,4.963934
4.891808,4.979113
5.004381,4.992934
5.112014,5.010498
5.570410,5.037371
5.059034,5.064553
5.274040,5.076483
4.939469,5.095284
5.396914,5.106432
4.668008,5.120877
5.385722,5.121986
5.066064,5.126275
5.710426,5.138552
5.385751,5.137769
5.037281,5.139637
5.032783,5.154069
4.614272,5.178491
4.632482,5.175921
5.286612,5.185338
4.959066,5.196518
4.601018,5.209227
5.808346,5.234028
5.510627,5.247647
5.453210,5.257261
5.618347,5.254287
5.762467,5.252845
5.653698,5.259518
5.054685,5.276128
5.539143,5.282446
5.611302,5.291016
5.432124,5.303050
5.468506,5.304560
5.397091,5.317995
5.918163,5.313918
4.891859,5.328843
6.039321,5.337716
5.360667,5.355761
5.539947,5.376831
6.025899,5.396207
5.766503,5.402700
4.885999,5.407510
5.354819,5.413922
5.108839,5.430342
5.028279,5.449440
5.082019,5.451210
5.355445,5.471803
4.935091,5.483628
5.214856,5.490510
5.288347,5.494946
5.701796,5.503474
5.797369,5.516304
5.139741,5.536442
5.299067,5.546064
5.578255,5.561345
5.733040,5.568765
5.828730,5.581344
5.232969,5.601653
5.089421,5.600885
5.054570,5.608786
5.135735,5.606552
5.103578,5.604088
5.378539,5.599627
5.491391,5.600478
5.845355,5.608291
5.469427,5.611716
5.503424,5.624191
5.659408,5.633439
5.310666,5.636162
5.857352,5.649871
5.994146,5.650312
5.966131,5.663419
6.366730,5.657042
6.360708,5.664547
5.566517,5.668300
5.907030,5.660164
5.507833,5.671486
6.423481,5.694802
6.276269,5.706625
5.520906,5.713758
6.109464,5.724943
6.213495,5.729086
5.547800,5.731731
6.020937,5.746508
5.982762,5.762292
5.935421,5.763528
6.442403,5.765093
5.287824,5.760007
5.702128,5.772002
5.806034,5.776254
5.839554,5.773612
6.022702,5.785873
5.754529,5.785590
6.063662,5.791218
5.296887,5.808349
5.445863,5.818891
5.450311,5.834095
5.713206,5.841302
5.601581,5.852007
5.778911,5.858225
6.484636,5.867519
6.079447,5.870176
5.659161,5.869277
6.356726,5.876018
5.949021,5.892113
5.809292,5.899544
5.592919,5.903331
5.886005,5.896432
5.802688,5.891166
5.456370,5.888672
6.559068,5.889407
6.518136,5.889623
6.182386,5.899026
5.608210,5.899997
5.811192,5.890254
5.372035,5.893403
5.540567,5.889742
5.969426,5.882835
6.319801,5.888336
5.374865,5.894804
5.811347,5.888317
5.441334,5.899545
5.979341,5.896976
5.596715,5.903431
5.393282,5.908552
6.591345,5.914778
5.808906,5.927407
5.626916,5.921117
6.288577,5.934045
5.792538,5.933859
6.200020,5.942127
5.608105,5.952614
6.127866,5.967449
5.926684,5.974633
6.495950,5.982426
5.655400,5.991536
5.440531,5.981702
6.131227,5.988841
6.437298,5.987886
6.377515,5.992331
6.259243,5.989788
5.483291,6.002228
5.998052,6.012602
6.186095,6.011313
5.617983,6.009273
5.922149,6.015121
6.166066,6.011324
6.491477,6.010673
5.594247,6.004191
5.741338,6.009287
5.853209,6.015150
5.729966,6.025389
5.932890,6.039968
6.473678,6.043079
5.528707,6.042249
6.721379,6.052931
6.262628,6.063932
5.739662,6.072399
6.060592,6.065513
6.241856,6.078545
6.723565,6.083129
5.582436,6.072912
6.659472,6.071807
6.050610,6.074577
5.875633,6.075391
6.179891,6.081904
6.488762,6.075226
6.216099,6.080351
6.147041,6.079953
6.416664,6.084354
5.796244,6.080774
6.579201,6.086188
5.592303,6.090739
6.667843,6.089027
5.771017,6.090594
6.680096,6.076923
6.319137,6.064559
5.795775,6.070335
5.659923,6.072587
5.865737,6.073430
6.293274,6.069398
6.472529,6.064331
5.728657,6.060114
5.964901,6.048856
6.221624,6.061842
6.088774,6.056267
6.561076,6.053761
6.187256,6.055839
6.261592,6.046287
6.122695,6.043841
6.581425,6.047009
6.033970,6.039404
5.497344,6.028396
6.508945,6.028404
5.714214,6.019083
5.876126,6.016373
5.731605,5.998570
5.820789,5.992799
6.345495,5.987091
6.248509,5.981141
5.732588,5.989661
5.966874,5.981859
6.099937,5.979876
6.234751,5.969766
6.245317,5.966053
6.034349,5.961347
5.759127,5.968277
6.011358,5.948561
6.546983,5.952131
5.420593,5.935102
5.393776,5.939623
5.887623,5.920799
6.155602,5.908348
6.245107,5.900429
5.335709,5.902326
5.567473,5.898606
5.870918,5.896926
5.703412,5.891827
6.503265,5.893520
5.351080,5.884789
5.677766,5.873132
5.875382,5.865333
5.264255,5.852201
6.302532,5.837105
5.750445,5.835572
6.188987,5.826744
5.492078,5.813662
5.740283,5.797999
5.408062,5.805458
6.052157,5.783725
5.477418,5.789950
5.178427,5.779457
6.259875,5.774857
5.634123,5.771873
6.472032,5.753889
5.633780,5.739146
6.349975,5.744726
5.508401,5.745355
5.887122,5.742219
6.087251,5.735219
6.281364,5.724758
5.199104,5.716190
5.842191,5.710550
5.475746,5.696223
6.087622,5.681846
5.362357,5.683931
5.447500,5.691694
5.241468,5.678346
5.792682,5.672869
5.605332,5.663212
6.175719,5.660337
6.115545,5.663582
5.847254,5.650932
5.353712,5.638110
5.405663,5.617336
5.542754,5.617929
5.641892,5.621038
5.130550,5.616776
6.154274,5.622050
5.504744,5.609757
5.665665,5.596031
4.937614,5.576956
6.019442,5.577675
4.987620,5.578006
6.149967,5.569365
5.141616,5.552488
5.409592,5.550868
5.611930,5.545831
5.086626,5.529814
5.216456,5.517349
6.123165,5.492618
6.010938,5.486448
5.880473,5.466702
5.744732,5.451365
5.513052,5.447962
5.434646,5.426267
5.364297,5.409886
5.008503,5.416447
5.540537,5.408606
5.566539,5.394045
5.937244,5.376509
4.953189,5.376565
5.772268,5.379208
5.569061,5.379984
5.134515,5.364472
5.794601,5.356096
4.985422,5.347411
4.805862,5.334686
5.049074,5.322063
5.392564,5.306017
5.895424,5.307208
5.577039,5.295320
5.633498,5.291147
5.441975,5.291715
4.789653,5.274584
4.853731,5.266869
5.542400,5.251311
5.763481,5.257024
4.803158,5.234447
4.870730,5.232979
5.363982,5.206963
4.825872,5.207998
5.138747,5.206686
4.761529,5.192309
4.740919,5.178800
5.201811,5.166747
4.967784,5.140602
4.434863,5.116283
5.648893,5.105608
4.568610,5.087943
5.134676,5.074440
5.658342,5.068741
5.293290,5.064390
4.456525,5.064657
4.860066,5.058682
5.366220,5.038816
5.632495,5.010804
5.295825,5.001543
4.706843,4.973540
5.018987,4.957236
5.567800,4.945603
5.224788,4.924315
4.963616,4.907066
4.230529,4.906837
5.489029,4.900486
4.710570,4.892972
5.349781,4.865095
5.170330,4.848866
4.955067,4.825915
4.964655,4.807108
4.576593,4.804931
5.337565,4.794767
4.439080,4.769754
4.884860,4.755408
4.328812,4.740276
5.214114,4.725863
5.317685,4.701816
4.605540,4.685307
4.141028,4.664989
4.372764,4.654609
4.293018,4.641202
4.308572,4.619222
5.133204,4.598341
4.508212,4.589298
4.567855,4.575525
5.035766,4.576230
5.059699,4.556780
5.027213,4.527866
5.122294,4.503445
4.175965,4.487524
3.976392,4.467728
4.304870,4.453249
3.812116,4.434206
4.427752,4.413176
4.320181,4.404710
4.304479,4.379387
3.777977,4.350160
4.789753,4.333911
4.604557,4.317055
4.866565,4.305455
3.944075,4.272249
4.440940,4.265715
4.027017,4.246028
4.125445,4.223134
4.637217,4.204748
4.142262,4.181585
3.791523,4.162360
4.759254,4.130209
3.743896,4.118335
3.861795,4.105337
3.680736,4.091599
3.670230,4.061324
3.716510,4.034956
4.034927,4.014966
3.802432,4.006828
3.663284,3.993452
3.506125,3.971579
3.801860,3.958741
4.684746,3.925449
4.617958,3.904911
3.773253,3.882825
3.634295,3.849237
3.583819,3.823592
3.342063,3.807220
3.474317,3.780746
4.352683,3.759638
4.299533,3.747398
3.823681,3.741439
4.114225,3.731450
3.246330,3.708956
3.521922,3.696470
4.087406,3.673182
3.783699,3.657962
3.418517,3.626464
3.164638,3.601310
4.253203,3.584232
3.971658,3.567926
3.567705,3.554023
3.668097,3.544319
3.343215,3.522643
3.230853,3.503772
3.087034,3.494024
3.607870,3.474157
3.974974,3.449824
3.367179,3.431968
3.094836,3.421015
3.471935,3.405358
3.206243,3.393090
3.571388,3.383582
3.436464,3.362510
2.761927,3.352992
3.409923,3.340157
2.802769,3.335297
3.070555,3.320437
3.021810,3.285955
2.684547,3.250061
3.264592,3.238860
3.881192,3.225861
3.269105,3.210145
2.698400,3.191282
3.119555,3.185807
3.887740,3.157907
3.112880,3.129076
2.853212,3.100957
3.446116,3.081710
2.674319,3.062333
2.712606,3.050631
2.584859,3.018276
2.843814,3.003681
3.671083,2.985558
2.802650,2.978940
3.467773,2.960497
3.347717,2.945367
2.608106,2.925589
3.316255,2.906917
3.459893,2.892669
2.400859,2.874282
3.055893,2.856225
2.494023,2.844184
3.095082,2.820958
2.584706,2.801197
2.811504,2.791700
3.050943,2.781046
2.559924,2.771492
3.136141,2.752677
2.764832,2.739842
3.165909,2.738090
2.761691,2.722912
2.270988,2.710196
2.105364,2.698078
2.989190,2.687252
2.724329,2.675698
2.483728,2.655819
2.021607,2.636051
3.091128,2.608736
2.399646,2.601029
2.281355,2.577264
1.855382,2.542625
2.766924,2.527087
1.889942,2.509650
2.702785,2.476648
1.822554,2.461893
2.762071,2.446232
2.149847,2.440970
2.701378,2.427143
2.962242,2.404534
2.912523,2.390479
2.183268,2.363975
2.361073,2.338991
2.345829,2.327138
1.943774,2.299029
1.823050,2.268767
2.765033,2.263980
2.349120,2.238141
1.983932,2.229844
2.430032,2.210612
2.726146,2.191514
2.537469,2.163535
2.254342,2.141846
2.537994,2.125839
2.639314,2.107968
2.347409,2.088440
1.912717,2.055856
2.222248,2.042948
2.263978,2.019040
1.875801,2.009712
1.873038,1.978126
2.497498,1.953092
1.357000,1.941055
2.158904,1.928510
1.456065,1.908283
1.462977,1.886737
2.025222,1.867234
1.632637,1.860581
1.135916,1.832405
1.641510,1.824378
1.616354,1.791451
2.216503,1.769749
1.875933,1.735899
2.088409,1.720093
1.818842,1.699776
1.612483,1.674663
1.598806,1.651758
1.778424,1.629580
1.348573,1.612330
1.341560,1.585435
2.065774,1.568313
1.247137,1.551395
1.913296,1.528315
1.748788,1.501056
1.247826,1.480024
0.852975,1.451644
1.532747,1.414185
1.439432,1.392245
1.885141,1.367170
1.397867,1.329712
0.885065,1.298370
1.858084,1.266622
0.597421,1.253971
1.452441,1.220959
0.778193,1.191406
0.971970,1.164258
1.641141,1.150131
1.143455,1.128008
1.675247,1.105431
0.891448,1.084818
0.916092,1.063661
1.389715,1.044526
0.794588,1.025914
1.328030,1.000605
0.397924,0.985633
0.303378,0.967414
0.392568,0.937277
1.043486,0.899306
1.279155,0.881615
1.204349,0.850758
1.309191,0.831868
0.630774,0.800184
1.153559,0.781870
0.463198,0.761139
0.745233,0.746505
0.638768,0.725781
1.149446,0.698754
0.440969,0.670806
0.511743,0.641175
0.443395,0.611175
0.103997,0.597422
1.001711,0.588613
0.499107,0.566146
-0.084098,0.534870
0.445407,0.511985
0.124999,0.484355
1.027145,0.472620
-0.088536,0.449329
0.195208,0.439797
-0.024539,0.419253
0.884129,0.400331
0.948898,0.388680
-0.223354,0.354860
0.715963,0.338229
-0.024958,0.301509
0.123509,0.274184
0.722399,0.260200
-0.138934,0.223879
0.087871,0.196324
0.366171,0.160969
-0.493254,0.141591
-0.441451,0.125192
0.637557,0.110666
-0.071590,0.084933
0.496541,0.048799
-0.605420,0.014354
0.316882,-0.006362
0.327242,-0.029577
0.324201,-0.063004
-0.109164,-0.077301
0.173920,-0.092061
-0.709261,-0.112921
-0.160865,-0.141787
-0.351179,-0.169432
0.285088,-0.190084
0.236381,-0.204459
-0.039971,-0.228198
-0.749875,-0.257016
0.283174,-0.270672
-0.536255,-0.278712
0.063628,-0.302241
0.227753,-0.325219
-0.069848,-0.353538
0.014363,-0.369682
-0.546360,-0.384133
0.156422,-0.405776
-0.726228,-0.429653
-0.020751,-0.456099
-0.895183,-0.471768
-1.021302,-0.491814
-0.062789,-0.501431
-1.152758,-0.527558
-1.134211,-0.548088
-1.146845,-0.568359
-0.958541,-0.582127
-0.844562,-0.600631
-0.624234,-0.604549
-0.757827,-0.613746
-1.250208,-0.648528
-1.206843,-0.664605
-0.140880,-0.684240
-0.994290,-0.695188
-1.186366,-0.713202
-0.537578,-0.747099
-0.287980,-0.775975
-0.821410,-0.803134
-0.871191,-0.838044
-1.494169,-0.849493
-0.933869,-0.869234
-0.562885,-0.892243
-1.557719,-0.910850
-1.015576,-0.942390
-0.456800,-0.962955
-0.646862,-0.984199
-1.201636,-1.021248
-1.483489,-1.039084
-0.955145,-1.070084
-1.218618,-1.091882
-0.816415,-1.109101
-1.539483,-1.135254
-0.787322,-1.144858
-0.902263,-1.164701
-1.320203,-1.181151
-0.687277,-1.205095
-0.698126,-1.223593
-1.705425,-1.235751
-0.714694,-1.266772
-1.557857,-1.271880
-0.875895,-1.284825
-0.929106,-1.300596
-0.767503,-1.317400
-1.085234,-1.341132
-1.797237,-1.368408
-1.196931,-1.395479
-0.877945,-1.407403
-1.371747,-1.424963
-0.944153,-1.459434
-2.045538,-1.481338
-1.697123,-1.502958
-2.010267,-1.522364
-2.269801,-1.542576
-1.510688,-1.563147
-1.542687,-1.577821
-1.961839,-1.592545
-1.017437,-1.619858
-1.971373,-1.650951
-1.479555,-1.668000
-2.236911,-1.692406
-2.310301,-1.714599
-1.784786,-1.743264
-2.106366,-1.763647
-1.298103,-1.779231
-1.275141,-1.807675
-1.816363,-1.822049
-1.218662,-1.838451
-1.232541,-1.847417
-1.877751,-1.881989
-1.696842,-1.905959
-2.190040,-1.914866
-1.872372,-1.938601
-2.234249,-1.963879
-1.510324,-1.978768
-2.040352,-2.006020
-2.250822,-2.023993
-2.134784,-2.050184
-2.505837,-2.069384
-2.533532,-2.100622
-2.652825,-2.121432
-2.084834,-2.135133
-2.436069,-2.166362
-2.553869,-2.184889
-2.527548,-2.205692
-2.699764,-2.225815
-1.896058,-2.243336
-1.702780,-2.257213
-2.261345,-2.274536
-1.898377,-2.292341
-2.524890,-2.307984
-2.845786,-2.329601
-2.739404,-2.339634
-2.751156,-2.366908
-2.723966,-2.387224
-2.010304,-2.409885
-2.653439,-2.417690
-2.628424,-2.431608
-2.574360,-2.456993
-2.946205,-2.477890
-2.224795,-2.501465
-1.964585,-2.519726
-2.167086,-2.535558
-3.207385,-2.564404
-2.580145,-2.586054
-1.943730,-2.612975
-2.348727,-2.642467
-2.467610,-2.658999
-2.747644,-2.672662
-2.622273,-2.682821
-2.815988,-2.708054
-2.709234,-2.727839
-2.273138,-2.748664
-2.954148,-2.764643
-2.541942,-2.767344
-2.756309,-2.778076
-3.382960,-2.781065
-2.174808,-2.800303
-2.827964,-2.814971
-2.352815,-2.828857
-3.271955,-2.836998
-2.668564,-2.846149
-3.222885,-2.865522
-3.516114,-2.897792
-2.605667,-2.908919
-3.055893,-2.922621
-2.664157,-2.940523
-2.926635,-2.958655
-3.393526,-2.960189
-3.065810,-2.968455
-2.783261,-2.971291
-3.284562,-2.998296
-3.561738,-3.017527
-3.569109,-3.037109
-2.948354,-3.047202
-2.553439,-3.051956
-2.924623,-3.079440
-3.237837,-3.107247
-2.748058,-3.137130
-3.762203,-3.134405
-3.761273,-3.145720
-3.347323,-3.161758
-2.828739,-3.173044
-2.945432,-3.194944
-3.276633,-3.213661
-3.425296,-3.232601
-3.708559,-3.255280
-3.253358,-3.262561
-2.694873,-3.278094
-3.284809,-3.281059
-2.862041,-3.298674
-3.431477,-3.315834
-3.462833,-3.314893
-3.525896,-3.338151
-3.097375,-3.353135
-3.340402,-3.369308
-3.252152,-3.380759
-3.961691,-3.391917
-3.040235,-3.400995
-2.857514,-3.406665
-3.778025,-3.426088
-4.115019,-3.446319
-2.846740,-3.462662
-3.329792,-3.480111
-2.922493,-3.489722
-3.900680,-3.506490
-3.999558,-3.521240
-3.999193,-3.529731
-3.280890,-3.527815
-3.278950,-3.532191
-4.148693,-3.542490
-3.911055,-3.567677
-4.258875,-3.583913
-3.016674,-3.592814
-3.372159,-3.617655
-3.066425,-3.627788
-3.138771,-3.629037
-4.000559,-3.634042
-4.057871,-3.644069
-3.948054,-3.666068
-4.403533,-3.683150
-3.218851,-3.702087
-3.360476,-3.700551
-3.161700,-3.712358
-3.774978,-3.738253
-3.957517,-3.748498
-3.317095,-3.766747
-3.802881,-3.769461
-3.876821,-3.788168
-3.484933,-3.803993
-4.073544,-3.828570
-3.449589,-3.836650
-3.858355,-3.848992
-3.912976,-3.854909
-3.965311,-3.880355
-4.472074,-3.898382
-3.808145,-3.911567
-4.148064,-3.923555
-4.066239,-3.947002
-4.239560,-3.967989
-3.815779,-3.997082
-3.878894,-4.011517
-3.427637,-4.019574
-3.875455,-4.027188
-3.669286,-4.046566
-4.316512,-4.062611
-4.061151,-4.065917
-3.860958,-4.066034
-4.486883,-4.064290
-4.471538,-4.083112
-3.848662,-4.105512
-3.697712,-4.121595
-3.530610,-4.130949
-4.485416,-4.135664
-4.472366,-4.146351
-4.750856,-4.156219
-3.601053,-4.151473
-4.079846,-4.172209
-4.507561,-4.183662
-4.001892,-4.209729
-4.139539,-4.216827
-3.621397,-4.226364
-4.772334,-4.249711
-4.633653,-4.264383
-4.817753,-4.276906
-3.905994,-4.298840
-4.116101,-4.312467
-4.375852,-4.333507
-4.821510,-4.348435
-4.119412,-4.360632
-4.701000,-4.376106
-4.954119,-4.384926
-4.488060,-4.395292
-4.798876,-4.401007
-4.958993,-4.408837
-4.911116,-4.418684
-4.563518,-4.435168
-4.532198,-4.447292
-4.637381,-4.470181
-4.402111,-4.482452
-4.380105,-4.488533
-3.919294,-4.483493
-4.136760,-4.490877
-4.334184,-4.503818
-4.940184,-4.502682
-4.192234,-4.501049
-3.793604,-4.517872
-4.330561,-4.526904
-4.805926,-4.536864
-4.638829,-4.532157
-4.071244,-4.532962
-4.670424,-4.524157
-4.162209,-4.537209
-4.986341,-4.554408
-4.271924,-4.561824
-4.625060,-4.562227
-4.951405,-4.561786
-4.829946,-4.576610
-4.753424,-4.584046
-5.020291,-4.588480
-5.027470,-4.593083
-4.922346,-4.603087
-4.903340,-4.616282
-4.766796,-4.617073
-5.048395,-4.606765
-5.089527,-4.614081
-4.533710,-4.613163
-4.548165,-4.600261
-4.614345,-4.608346
-4.928791,-4.604069
-4.969685,-4.596359
-4.727579,-4.591589
-5.029776,-4.598299
-4.734493,-4.605089
-4.094910,-4.599014
-3.963764,-4.601501
-4.578001,-4.598412
-4.766801,-4.602874
-4.407399,-4.606221
-4.357195,-4.617995
-5.026282,-4.623334
-4.329965,-4.636599
-4.227801,-4.653049
-4.155973,-4.652335
-4.528705,-4.653536
-4.134528,-4.645475
-4.514645,-4.648214
-5.283827,-4.650661
-5.026664,-4.665922
-4.030115,-4.659266
-4.108681,-4.659197
-4.659042,-4.667575
-5.292943,-4.663476
-4.944052,-4.666277
-5.139911,-4.671758
-4.606321,-4.663953
-5.039721,-4.664464
-4.431194,-4.660153
-4.099967,-4.655364
-4.631487,-4.650454
-4.636806,-4.649953
-4.050940,-4.639319
-5.053951,-4.636611
-4.499556,-4.634744
-4.419245,-4.640805
-4.577219,-4.639266
-5.033185,-4.635886
-5.007523,-4.634452
-4.212171,-4.634892
-4.576177,-4.628966
-4.163908,-4.628775
-4.231654,-4.634993
-4.371078,-4.633074
-5.158430,-4.638712
-5.313949,-4.636320
-5.120706,-4.639481
-4.945203,-4.637888
-4.280507,-4.644412
-4.890042,-4.646190
-4.074506,-4.651525
-4.263010,-4.662035
-4.841682,-4.671362
-5.230429,-4.679460
-4.520404,-4.661567
-4.267124,-4.649731
-5.211561,-4.661640
-4.664474,-4.666770
-5.025977,-4.669031
-5.137113,-4.654360
-4.473896,-4.644725
-5.063236,-4.639980
-4.620586,-4.638593
-4.568104,-4.639428
-4.423068,-4.640638
-5.013351,-4.654245
-4.345087,-4.652582
-4.344175,-4.648278
-4.417519,-4.662907
-5.038598,-4.659463
-4.821079,-4.660130
-4.733024,-4.671313
-4.627169,-4.671806
-5.060626,-4.674061
-4.319697,-4.659331
-4.081519,-4.668986
-4.399051,-4.672897
-4.443642,-4.676035
-5.161474,-4.674760
-4.239947,-4.672786
-4.578502,-4.658151
-4.914799,-4.640785
-4.786563,-4.639173
-4.352260,-4.637578
-4.529407,-4.642115
-5.264391,-4.638392
-4.787489,-4.652041
-5.081445,-4.656702
-4.031344,-4.643569
-4.198140,-4.635009
-4.863761,-4.632590
-4.467745,-4.638888
-4.817355,-4.635406
-4.265920,-4.638447
-4.269665,-4.624834
-4.807733,-4.613534
-4.509165,-4.619456
-5.098252,-4.602897
-4.515899,-4.600020
-5.052459,-4.591130
-4.515073,-4.600145
-4.335549,-4.598908
-5.074881,-4.592830
-4.812937,-4.590204
-4.546201,-4.594564
-5.202124,-4.586946
-4.611689,-4.591002
-5.191041,-4.580755
-3.976453,-4.586830
-4.888059,-4.568661
-4.849917,-4.574465
-4.383558,-4.572667
-4.142399,-4.564333
-4.232930,-4.569100
-4.133988,-4.563955
-4.098261,-4.560788
-5.007893,-4.562877
-4.833560,-4.553909
-4.598082,-4.539150
-4.629435,-4.536019
-5.029979,-4.532879
-4.589229,-4.519664
-3.922406,-4.507474
-4.631236,-4.503830
-4.351059,-4.508792
-4.707936,-4.516829
-4.967844,-4.507037
-4.877318,-4.508957
-4.073050,-4.491908
-4.346230,-4.498843
-4.888411,-4.499407
-3.904064,-4.492841
-4.419242,-4.490406
-3.945742,-4.484308
-5.054170,-4.471700
-4.926751,-4.461158
-3.919598,-4.452268
-4.160345,-4.447217
-4.722765,-4.435701
-4.505235,-4.424262
-5.105064,-4.420031
-4.015687,-4.403011
-5.052427,-4.394594
-3.788788,-4.377315
-4.725940,-4.375010
-3.955689,-4.354291
-3.815663,-4.347918
-4.777340,-4.338093
-4.801295,-4.329697
-4.018227,-4.334258
-4.724750,-4.328738
-4.287032,-4.326374
-3.753413,-4.308223
-4.133176,-4.288258
-4.309566,-4.275653
-4.339346,-4.264594
-3.934247,-4.256748
-4.826329,-4.242104
-4.378694,-4.250473
-4.760772,-4.238855
-4.178344,-4.231956
-4.602130,-4.229540
-3.623836,-4.210768
-4.751418,-4.200213
-4.309211,-4.201217
-4.348048,-4.197784
-4.338750,-4.173565
-4.671373,-4.177089
-3.633364,-4.166332
-4.314491,-4.167554
-3.892725,-4.151659
-3.981980,-4.136138
-4.268797,-4.135837
-4.012163,-4.139068
-4.250030,-4.124531
-4.010735,-4.122112
-4.022495,-4.102618
-3.981501,-4.096968
-3.815124,-4.076200
-3.437771,-4.082090
-4.403732,-4.068717
-3.695870,-4.065139
-3.554689,-4.055743
-4.552225,-4.042894
-3.747611,-4.025198
-3.932776,-4.028327
-3.737334,-4.005604
-3.435978,-3.989593
-3.715739,-3.986358
-3.855316,-3.977824
-4.480767,-3.964337
-3.564160,-3.960815
-4.508228,-3.947920
-3.817939,-3.936446
-3.868096,-3.929483
-4.538916,-3.919330
-3.653734,-3.906738
-4.138451,-3.894590
-4.143312,-3.891450
-4.105934,-3.875324
-3.193085,-3.869082
-4.150769,-3.857185
-3.666221,-3.841008
-4.031310,-3.820845
-3.941490,-3.812769
-3.840307,-3.799352
-3.898498,-3.782691
-4.386499,-3.780542
-3.705161,-3.759910
-4.335898,-3.749696
-3.740493,-3.728975
-3.620253,-3.709469
-3.598699,-3.695814
-4.201084,-3.684196
